id,group,pos,name,season,GroupYear,pid,team,AGE,FG%,PTS,REB,AST,STL,BLK,TOV,+/-
201949_2014-15,7,PF,James Johnson,2014-15,Group 7 (2014-15),201949.0,TOR,28.0,0.589,7.9,3.7,1.4,0.8,1.0,1.1,2.1
202329_2014-15,12,SF,Al-Farouq Aminu,2014-15,Group 12 (2014-15),202329.0,DAL,24.0,0.412,5.6,4.6,0.8,0.9,0.8,0.7,1.4
203109_2014-15,7,SF,Jae Crowder,2014-15,Group 7 (2014-15),203109.0,BOS,24.0,0.42,7.7,3.6,1.1,0.9,0.3,0.6,0.9
203123_2014-15,7,SF,Kostas Papanikolaou,2014-15,Group 7 (2014-15),203123.0,HOU,24.0,0.35,4.2,2.7,2.0,0.7,0.3,1.3,-0.9
203156_2014-15,12,C,Henry Sims,2014-15,Group 12 (2014-15),203156.0,PHI,25.0,0.474,8.0,4.9,1.1,0.5,0.4,1.4,-4.5
203924_2014-15,7,SF,Jerami Grant,2014-15,Group 7 (2014-15),203924.0,PHI,21.0,0.352,6.3,3.0,1.2,0.6,1.0,1.3,-2.7
204020_2014-15,10,SG,Tyler Johnson,2014-15,Group 10 (2014-15),204020.0,MIA,23.0,0.419,5.9,2.5,1.3,1.0,0.3,0.9,-2.0
977_2014-15,1,SG,Kobe Bryant,2014-15,Group 1 (2014-15),977.0,LAL,36.0,0.373,22.3,5.7,5.6,1.3,0.2,3.7,-8.4
2200_2014-15,2,PF,Pau Gasol,2014-15,Group 2 (2014-15),2200.0,CHI,34.0,0.494,18.5,11.8,2.7,0.3,1.9,2.0,2.4
201577_2014-15,4,C,Robin Lopez,2014-15,Group 4 (2014-15),201577.0,POR,27.0,0.535,9.6,6.7,0.9,0.3,1.4,1.2,2.5
1713_2014-15,10,SG,Vince Carter,2014-15,Group 10 (2014-15),1713.0,MEM,38.0,0.333,5.8,2.0,1.2,0.7,0.2,0.7,0.5
201988_2014-15,10,PG,Patty Mills,2014-15,Group 10 (2014-15),201988.0,SAS,26.0,0.381,6.9,1.5,1.7,0.5,0.0,0.7,3.0
202720_2014-15,12,PF,Jon Leuer,2014-15,Group 12 (2014-15),202720.0,MEM,26.0,0.443,4.5,3.3,0.7,0.3,0.1,0.6,-0.4
203468_2014-15,10,SG,CJ McCollum,2014-15,Group 10 (2014-15),203468.0,POR,23.0,0.436,6.8,1.5,1.0,0.7,0.1,0.8,1.9
101112_2014-15,7,PF,Channing Frye,2014-15,Group 7 (2014-15),101112.0,ORL,32.0,0.392,7.3,3.9,1.3,0.6,0.5,1.0,-3.3
200745_2014-15,2,C,Andrea Bargnani,2014-15,Group 2 (2014-15),200745.0,NYK,29.0,0.454,14.8,4.4,1.6,0.1,0.9,1.4,-9.3
201593_2014-15,13,C,Nikola Pekovic,2014-15,Group 13 (2014-15),201593.0,MIN,29.0,0.424,12.5,7.5,0.9,0.6,0.4,1.4,-1.8
203077_2014-15,4,SF,Michael Kidd-Gilchrist,2014-15,Group 4 (2014-15),203077.0,CHA,21.0,0.465,10.9,7.6,1.4,0.5,0.7,1.1,1.3
1882_2014-15,9,C,Elton Brand,2014-15,Group 9 (2014-15),1882.0,ATL,36.0,0.442,2.7,2.8,0.6,0.5,0.7,0.5,0.1
2555_2014-15,9,PF,Nick Collison,2014-15,Group 9 (2014-15),2555.0,OKC,34.0,0.419,4.1,3.8,1.4,0.5,0.4,0.7,1.3
201585_2014-15,9,C,Kosta Koufos,2014-15,Group 9 (2014-15),201585.0,MEM,26.0,0.508,5.2,5.3,0.5,0.4,0.8,0.9,1.2
202730_2014-15,9,C,Lavoy Allen,2014-15,Group 9 (2014-15),202730.0,IND,26.0,0.472,5.0,5.1,1.2,0.2,0.7,0.6,1.4
203080_2014-15,9,PF,Thomas Robinson,2014-15,Group 9 (2014-15),203080.0,PHI,24.0,0.485,5.7,5.6,0.6,0.6,0.4,1.1,0.2
203488_2014-15,9,PF,Mike Muscala,2014-15,Group 9 (2014-15),203488.0,ATL,23.0,0.55,4.9,3.0,0.6,0.4,0.5,0.5,1.4
1889_2014-15,6,PG,Andre Miller,2014-15,Group 6 (2014-15),1889.0,SAC,39.0,0.5,4.4,1.9,3.5,0.4,0.1,1.3,-1.6
2034_2014-15,10,SF,Mike Miller,2014-15,Group 10 (2014-15),2034.0,CLE,35.0,0.325,2.1,1.8,0.9,0.3,0.1,0.4,-1.4
2557_2014-15,6,PG,Luke Ridnour,2014-15,Group 6 (2014-15),2557.0,ORL,34.0,0.426,4.0,1.4,2.0,0.4,0.1,0.8,-2.7
2732_2014-15,6,SG,Ben Gordon,2014-15,Group 6 (2014-15),2732.0,ORL,32.0,0.437,6.2,1.1,0.9,0.3,0.0,1.0,-2.4
200770_2014-15,6,PG,Jordan Farmar,2014-15,Group 6 (2014-15),200770.0,LAC,28.0,0.386,4.6,1.2,1.9,0.6,0.1,0.9,-1.2
200826_2014-15,6,PG,J.J. Barea,2014-15,Group 6 (2014-15),200826.0,DAL,31.0,0.42,7.5,1.7,3.4,0.4,0.0,0.9,1.6
201977_2014-15,10,SG,Marcus Thornton,2014-15,Group 10 (2014-15),201977.0,PHX,28.0,0.406,7.9,1.8,0.8,0.6,0.1,0.6,-0.1
203090_2014-15,12,SF,Maurice Harkless,2014-15,Group 12 (2014-15),203090.0,ORL,22.0,0.399,3.5,2.4,0.6,0.7,0.2,0.6,-2.0
203118_2014-15,12,PF,Mike Scott,2014-15,Group 12 (2014-15),203118.0,ATL,26.0,0.444,7.8,2.9,1.1,0.4,0.0,0.6,0.3
203142_2014-15,10,SF,Chris Copeland,2014-15,Group 10 (2014-15),203142.0,IND,31.0,0.361,6.2,2.2,1.0,0.2,0.2,1.2,-0.6
203459_2014-15,6,SG,Allen Crabbe,2014-15,Group 6 (2014-15),203459.0,POR,23.0,0.412,3.3,1.4,0.8,0.4,0.3,0.3,-0.5
203933_2014-15,6,SF,T.J. Warren,2014-15,Group 6 (2014-15),203933.0,PHX,21.0,0.528,6.1,2.1,0.6,0.5,0.2,0.7,-2.4
204037_2014-15,12,SF,Travis Wear,2014-15,Group 12 (2014-15),204037.0,NYK,24.0,0.402,3.9,2.1,0.8,0.3,0.2,0.7,-1.6
1890_2014-15,12,SF,Shawn Marion,2014-15,Group 12 (2014-15),1890.0,CLE,37.0,0.446,4.8,3.5,0.9,0.5,0.5,0.6,0.9
2588_2014-15,12,PF,Matt Bonner,2014-15,Group 12 (2014-15),2588.0,SAS,35.0,0.409,3.7,1.6,0.7,0.1,0.2,0.2,0.5
101131_2014-15,9,PF,Jason Maxiell,2014-15,Group 9 (2014-15),101131.0,CHA,32.0,0.422,3.3,3.3,0.3,0.3,0.7,0.5,-2.5
202344_2014-15,8,PF,Trevor Booker,2014-15,Group 8 (2014-15),202344.0,UTA,27.0,0.487,7.2,5.0,1.1,0.5,0.5,1.1,0.4
203112_2014-15,12,PF,Quincy Acy,2014-15,Group 12 (2014-15),203112.0,NYK,24.0,0.459,5.9,4.4,1.0,0.4,0.3,0.9,-3.1
203490_2014-15,12,SF,Otto Porter Jr.,2014-15,Group 12 (2014-15),203490.0,WAS,22.0,0.45,6.0,3.0,0.9,0.6,0.4,0.7,-0.5
203932_2014-15,12,PF,Aaron Gordon,2014-15,Group 12 (2014-15),203932.0,ORL,19.0,0.447,5.2,3.6,0.7,0.4,0.5,0.8,-3.5
1891_2014-15,6,SG,Jason Terry,2014-15,Group 6 (2014-15),1891.0,HOU,37.0,0.422,7.0,1.6,1.9,0.9,0.2,1.0,1.8
2733_2014-15,3,PG,Shaun Livingston,2014-15,Group 3 (2014-15),2733.0,GSW,29.0,0.5,5.9,2.3,3.3,0.6,0.3,1.3,0.7
201573_2014-15,6,PG,Jerryd Bayless,2014-15,Group 6 (2014-15),201573.0,MIL,26.0,0.426,7.8,2.7,3.0,0.8,0.2,1.7,-0.2
202407_2014-15,7,SG,Elijah Millsap,2014-15,Group 7 (2014-15),202407.0,UTA,27.0,0.34,5.3,3.2,1.2,1.2,0.3,1.4,1.2
202708_2014-15,6,PG,Norris Cole,2014-15,Group 6 (2014-15),202708.0,NOP,26.0,0.412,7.6,2.1,3.4,0.8,0.2,1.3,-2.5
2210_2014-15,10,SF,Richard Jefferson,2014-15,Group 10 (2014-15),2210.0,DAL,35.0,0.444,5.8,2.5,0.8,0.4,0.1,0.7,0.1
2406_2014-15,6,SF,Caron Butler,2014-15,Group 6 (2014-15),2406.0,DET,35.0,0.407,5.9,2.5,1.0,0.6,0.1,0.6,-0.3
2449_2014-15,8,PF,Luis Scola,2014-15,Group 8 (2014-15),2449.0,IND,35.0,0.467,9.4,6.5,1.3,0.6,0.2,1.2,0.4
2581_2014-15,6,PG,Steve Blake,2014-15,Group 6 (2014-15),2581.0,POR,35.0,0.373,4.3,1.7,3.6,0.5,0.1,1.3,1.3
2757_2014-15,6,PG,Beno Udrih,2014-15,Group 6 (2014-15),2757.0,MEM,32.0,0.487,7.7,1.8,2.8,0.6,0.1,1.1,-0.1
201196_2014-15,6,PG,Ramon Sessions,2014-15,Group 6 (2014-15),201196.0,WAS,29.0,0.374,6.3,2.3,2.8,0.5,0.0,1.3,-2.5
202709_2014-15,6,PG,Cory Joseph,2014-15,Group 6 (2014-15),202709.0,SAS,23.0,0.504,6.8,2.4,2.4,0.6,0.2,0.8,2.2
203145_2014-15,10,SG,Kent Bazemore,2014-15,Group 10 (2014-15),203145.0,ATL,25.0,0.426,5.2,3.0,1.0,0.7,0.4,1.0,-1.3
203148_2014-15,6,PG,Brian Roberts,2014-15,Group 6 (2014-15),203148.0,CHA,29.0,0.389,6.7,1.5,2.3,0.5,0.1,0.8,-1.2
203471_2014-15,6,PG,Dennis Schroder,2014-15,Group 6 (2014-15),203471.0,ATL,21.0,0.427,10.0,2.1,4.1,0.6,0.1,1.9,0.1
203477_2014-15,6,PG,Isaiah Canaan,2014-15,Group 6 (2014-15),203477.0,PHI,24.0,0.386,9.2,1.9,2.1,0.6,0.1,1.3,-1.3
203503_2014-15,6,SF,Tony Snell,2014-15,Group 6 (2014-15),203503.0,CHI,23.0,0.429,6.0,2.4,0.9,0.4,0.2,0.7,0.7
203508_2014-15,10,SG,Sergey Karasev,2014-15,Group 10 (2014-15),203508.0,BKN,21.0,0.403,4.6,2.0,1.4,0.7,0.0,0.7,0.5
203918_2014-15,6,SG,Rodney Hood,2014-15,Group 6 (2014-15),203918.0,UTA,22.0,0.414,8.7,2.3,1.7,0.6,0.2,0.9,1.2
203957_2014-15,6,PG,Dante Exum,2014-15,Group 6 (2014-15),203957.0,UTA,19.0,0.349,4.8,1.6,2.4,0.5,0.2,1.4,1.1
203960_2014-15,10,SF,JaKarr Sampson,2014-15,Group 10 (2014-15),203960.0,PHI,22.0,0.422,5.2,2.2,1.0,0.5,0.4,1.0,-4.5
204060_2014-15,6,SF,Joe Ingles,2014-15,Group 6 (2014-15),204060.0,UTA,27.0,0.415,5.0,2.2,2.3,0.9,0.1,1.2,-0.6
2223_2014-15,9,C,Samuel Dalembert,2014-15,Group 9 (2014-15),2223.0,NYK,35.0,0.438,4.0,5.3,0.9,0.4,1.3,1.2,-5.5
201150_2014-15,12,PF,Spencer Hawes,2014-15,Group 12 (2014-15),201150.0,LAC,27.0,0.393,5.8,3.5,1.2,0.3,0.7,0.8,-1.3
201582_2014-15,9,C,Alexis Ajinca,2014-15,Group 9 (2014-15),201582.0,NOP,27.0,0.55,6.5,4.6,0.7,0.3,0.8,1.0,-0.2
202338_2014-15,9,C,Kevin Seraphin,2014-15,Group 9 (2014-15),202338.0,WAS,25.0,0.513,6.6,3.6,0.7,0.1,0.7,1.2,-2.0
203124_2014-15,12,PF,Kyle OQuinn,2014-15,Group 12 (2014-15),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
203135_2014-15,9,C,Robert Sacre,2014-15,Group 9 (2014-15),203135.0,LAL,26.0,0.412,4.6,3.5,0.8,0.4,0.6,0.5,-1.0
2749_2014-15,6,PG,Jameer Nelson,2014-15,Group 6 (2014-15),2749.0,DEN,33.0,0.407,8.3,2.3,4.0,0.7,0.1,1.7,-0.2
101187_2014-15,6,SG,Alan Anderson,2014-15,Group 6 (2014-15),101187.0,BKN,32.0,0.443,7.4,2.8,1.1,0.8,0.1,0.8,-0.8
201571_2014-15,6,PG,D.J. Augustin,2014-15,Group 6 (2014-15),201571.0,OKC,27.0,0.399,9.5,2.0,4.3,0.6,0.0,1.8,-0.9
201627_2014-15,6,SG,Anthony Morrow,2014-15,Group 6 (2014-15),201627.0,OKC,29.0,0.463,10.7,2.6,0.8,0.7,0.1,0.5,3.0
202349_2014-15,6,PG,Greivis Vasquez,2014-15,Group 6 (2014-15),202349.0,TOR,28.0,0.408,9.5,2.6,3.7,0.6,0.1,1.5,0.9
2365_2014-15,9,C,Chris Andersen,2014-15,Group 9 (2014-15),2365.0,MIA,36.0,0.58,5.3,5.0,0.7,0.4,1.0,0.7,0.0
2405_2014-15,4,PF,Amare Stoudemire,2014-15,Group 4 (2014-15),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
2549_2014-15,9,C,Chris Kaman,2014-15,Group 9 (2014-15),2549.0,POR,33.0,0.515,8.6,6.5,0.9,0.2,0.7,1.5,-0.1
200811_2014-15,9,PF,Lou Amundson,2014-15,Group 9 (2014-15),200811.0,NYK,32.0,0.427,4.9,5.1,1.3,0.4,1.0,1.2,-2.8
201148_2014-15,9,PF,Brandan Wright,2014-15,Group 9 (2014-15),201148.0,PHX,27.0,0.642,7.3,4.3,0.5,0.7,1.3,0.5,-0.2
202332_2014-15,9,C,Cole Aldrich,2014-15,Group 9 (2014-15),202332.0,NYK,26.0,0.478,5.5,5.5,1.2,0.6,1.1,1.0,-4.5
203101_2014-15,9,C,Miles Plumlee,2014-15,Group 9 (2014-15),203101.0,MIL,26.0,0.535,4.0,4.4,0.5,0.6,0.9,0.7,0.0
203120_2014-15,9,C,Justin Hamilton,2014-15,Group 9 (2014-15),203120.0,MIN,25.0,0.478,5.3,3.3,0.9,0.7,0.7,0.6,-4.3
203486_2014-15,9,C,Mason Plumlee,2014-15,Group 9 (2014-15),203486.0,BKN,25.0,0.573,8.7,6.2,0.9,0.8,0.8,1.3,-2.2
203956_2014-15,9,PF,Mitch McGary,2014-15,Group 9 (2014-15),203956.0,OKC,23.0,0.533,6.3,5.2,0.4,0.5,0.5,1.0,1.5
203994_2014-15,9,C,Jusuf Nurkic,2014-15,Group 9 (2014-15),203994.0,DEN,20.0,0.446,6.9,6.2,0.8,0.8,1.1,1.4,-0.1
204028_2014-15,9,C,Tarik Black,2014-15,Group 9 (2014-15),204028.0,LAL,23.0,0.575,6.0,5.8,0.7,0.3,0.4,0.8,-1.3
2400_2014-15,12,PF,Drew Gooden,2014-15,Group 12 (2014-15),2400.0,WAS,33.0,0.399,5.4,4.4,1.0,0.4,0.2,0.5,0.0
2570_2014-15,9,C,Kendrick Perkins,2014-15,Group 9 (2014-15),2570.0,CLE,30.0,0.449,3.6,4.7,0.8,0.2,0.6,1.4,0.3
200777_2014-15,12,C,Joel Freeland,2014-15,Group 12 (2014-15),200777.0,POR,28.0,0.49,3.5,4.0,0.3,0.2,0.5,0.5,1.3
201589_2014-15,12,PF,Darrell Arthur,2014-15,Group 12 (2014-15),201589.0,DEN,27.0,0.404,6.6,2.9,1.0,0.8,0.4,0.8,-0.2
201973_2014-15,12,PF,Jonas Jerebko,2014-15,Group 12 (2014-15),201973.0,BOS,28.0,0.446,6.0,3.8,0.9,0.6,0.2,0.6,1.9
203086_2014-15,12,C,Meyers Leonard,2014-15,Group 12 (2014-15),203086.0,POR,23.0,0.51,5.9,4.5,0.6,0.2,0.3,0.7,0.3
203382_2014-15,9,C,Aron Baynes,2014-15,Group 9 (2014-15),203382.0,SAS,28.0,0.566,6.6,4.5,0.5,0.2,0.3,0.9,1.9
203460_2014-15,10,SG,Andre Roberson,2014-15,Group 10 (2014-15),203460.0,OKC,23.0,0.458,3.4,3.8,1.0,0.8,0.4,0.7,1.6
203473_2014-15,9,C,Dewayne Dedmon,2014-15,Group 9 (2014-15),203473.0,ORL,25.0,0.562,3.7,5.0,0.2,0.3,0.8,0.9,-0.4
203544_2014-15,9,C,Pero Antic,2014-15,Group 9 (2014-15),203544.0,ATL,32.0,0.365,5.7,3.0,0.8,0.3,0.2,0.8,2.4
2419_2014-15,7,SF,Tayshaun Prince,2014-15,Group 7 (2014-15),2419.0,DET,35.0,0.44,7.5,3.6,1.6,0.5,0.3,0.6,-2.3
101138_2014-15,8,PF,Brandon Bass,2014-15,Group 8 (2014-15),101138.0,BOS,30.0,0.504,10.6,4.9,1.3,0.5,0.4,1.0,-2.2
201568_2014-15,7,SF,Danilo Gallinari,2014-15,Group 7 (2014-15),201568.0,DEN,26.0,0.401,12.4,3.7,1.4,0.8,0.3,1.0,0.3
201581_2014-15,8,C,JJ Hickson,2014-15,Group 8 (2014-15),201581.0,DEN,26.0,0.475,7.6,6.2,0.8,0.5,0.5,1.3,-3.2
201967_2014-15,12,PF,Dante Cunningham,2014-15,Group 12 (2014-15),201967.0,NOP,28.0,0.457,5.2,3.9,0.8,0.7,0.6,0.5,-0.5
202347_2014-15,7,SF,Quincy Pondexter,2014-15,Group 7 (2014-15),202347.0,NOP,27.0,0.421,7.2,2.6,1.3,0.3,0.3,0.7,0.1
202713_2014-15,6,SF,Kyle Singler,2014-15,Group 6 (2014-15),202713.0,OKC,27.0,0.386,6.0,2.4,1.1,0.6,0.3,0.7,-1.2
203498_2014-15,12,SG,Shabazz Muhammad,2014-15,Group 12 (2014-15),203498.0,MIN,22.0,0.489,13.5,4.1,1.2,0.5,0.2,0.9,-4.2
203527_2014-15,7,PF,Ryan Kelly,2014-15,Group 7 (2014-15),203527.0,LAL,24.0,0.337,6.4,2.8,1.8,0.6,0.5,0.7,-2.8
201959_2014-15,4,PF,Taj Gibson,2014-15,Group 4 (2014-15),201959.0,CHI,30.0,0.502,10.3,6.4,1.1,0.6,1.2,1.2,0.6
2501_2014-15,9,PF,Reggie Evans,2014-15,Group 9 (2014-15),2501.0,SAC,35.0,0.423,3.7,6.4,0.7,0.5,0.1,1.0,-1.0
2617_2014-15,9,PF,Udonis Haslem,2014-15,Group 9 (2014-15),2617.0,MIA,35.0,0.448,4.2,4.2,0.7,0.3,0.2,0.7,-2.5
200761_2014-15,12,SF,Shawne Williams,2014-15,Group 12 (2014-15),200761.0,DET,29.0,0.403,5.4,2.6,0.7,0.4,0.3,0.5,-1.6
201229_2014-15,12,PF,Anthony Tolliver,2014-15,Group 12 (2014-15),201229.0,DET,30.0,0.41,6.3,3.1,0.8,0.3,0.2,0.7,1.4
202337_2014-15,10,SF,Luke Babbitt,2014-15,Group 10 (2014-15),202337.0,NOP,26.0,0.479,4.1,1.8,0.4,0.3,0.2,0.4,-1.6
203461_2014-15,12,PF,Anthony Bennett,2014-15,Group 12 (2014-15),203461.0,MIN,22.0,0.421,5.2,3.8,0.8,0.5,0.3,0.6,-5.2
203487_2014-15,1,PG,Michael Carter-Williams,2014-15,Group 1 (2014-15),203487.0,MIL,23.0,0.396,14.6,5.3,6.7,1.7,0.5,3.8,-2.5
201147_2014-15,3,SF,Corey Brewer,2014-15,Group 3 (2014-15),201147.0,HOU,29.0,0.426,11.5,3.7,2.2,1.4,0.2,1.6,-0.4
203100_2014-15,3,PG,Tony Wroten,2014-15,Group 3 (2014-15),203100.0,PHI,22.0,0.403,16.9,2.9,5.2,1.6,0.3,3.8,-7.8
101133_2014-15,9,C,Ian Mahinmi,2014-15,Group 9 (2014-15),101133.0,IND,28.0,0.552,4.3,5.8,0.5,0.5,0.8,1.0,-0.1
201168_2014-15,8,C,Tiago Splitter,2014-15,Group 8 (2014-15),201168.0,SAS,30.0,0.558,8.2,4.8,1.5,0.7,0.7,1.2,4.4
203092_2014-15,8,C,Tyler Zeller,2014-15,Group 8 (2014-15),203092.0,BOS,25.0,0.549,10.2,5.7,1.4,0.2,0.6,0.9,-1.5
203141_2014-15,8,PF,Mirza Teletovic,2014-15,Group 8 (2014-15),203141.0,BKN,29.0,0.382,8.5,4.9,1.2,0.4,0.4,1.3,-0.3
203482_2014-15,8,C,Kelly Olynyk,2014-15,Group 8 (2014-15),203482.0,BOS,24.0,0.475,10.3,4.7,1.7,1.0,0.6,1.5,3.6
2571_2014-15,10,SG,Leandro Barbosa,2014-15,Group 10 (2014-15),2571.0,GSW,32.0,0.474,7.1,1.4,1.5,0.6,0.1,0.7,-0.1
201946_2014-15,12,PF,Tyler Hansbrough,2014-15,Group 12 (2014-15),201946.0,TOR,29.0,0.521,3.6,3.6,0.3,0.4,0.2,0.3,2.6
202066_2014-15,10,SG,Garrett Temple,2014-15,Group 10 (2014-15),202066.0,WAS,29.0,0.4,3.9,1.7,1.1,0.8,0.2,0.7,-0.9
202397_2014-15,10,PG,Ish Smith,2014-15,Group 10 (2014-15),202397.0,PHI,26.0,0.39,6.1,1.8,3.3,0.7,0.1,1.4,-1.9
202714_2014-15,10,PG,Shelvin Mack,2014-15,Group 10 (2014-15),202714.0,ATL,25.0,0.401,5.4,1.4,2.8,0.5,0.0,0.9,0.8
203106_2014-15,10,SF,Jeffery Taylor,2014-15,Group 10 (2014-15),203106.0,CHA,26.0,0.395,4.4,1.8,0.8,0.4,0.0,0.7,-4.4
203516_2014-15,10,SF,James Ennis III,2014-15,Group 10 (2014-15),203516.0,MIA,24.0,0.409,5.0,2.8,0.8,0.4,0.3,0.6,-0.1
203798_2014-15,10,SG,PJ Hairston,2014-15,Group 10 (2014-15),203798.0,CHA,22.0,0.323,5.6,2.0,0.5,0.5,0.3,0.5,-2.3
203915_2014-15,10,PG,Spencer Dinwiddie,2014-15,Group 10 (2014-15),203915.0,DET,22.0,0.302,4.3,1.4,3.1,0.6,0.2,1.0,-2.1
203921_2014-15,7,SF,Cleanthony Early,2014-15,Group 7 (2014-15),203921.0,NYK,24.0,0.355,5.4,2.5,0.9,0.6,0.3,1.0,-4.2
204014_2014-15,10,SF,Damjan Rudez,2014-15,Group 10 (2014-15),204014.0,IND,29.0,0.452,4.8,0.7,0.8,0.2,0.1,0.7,0.5
203084_2014-15,7,SF,Harrison Barnes,2014-15,Group 7 (2014-15),203084.0,GSW,23.0,0.482,10.1,5.5,1.4,0.7,0.2,0.9,6.5
2730_2014-15,2,C,Dwight Howard,2014-15,Group 2 (2014-15),2730.0,HOU,29.0,0.593,15.8,10.5,1.2,0.7,1.3,2.8,5.3
203093_2014-15,2,PF,Terrence Jones,2014-15,Group 2 (2014-15),203093.0,HOU,23.0,0.528,11.7,6.7,1.1,0.5,1.8,1.1,2.4
201600_2014-15,4,C,Omer Asik,2014-15,Group 4 (2014-15),201600.0,NOP,28.0,0.517,7.3,9.8,0.9,0.4,0.7,1.3,0.3
202334_2014-15,9,PF,Ed Davis,2014-15,Group 9 (2014-15),202334.0,LAL,26.0,0.601,8.3,7.6,1.2,0.6,1.2,0.7,-3.4
202685_2014-15,4,C,Jonas Valanciunas,2014-15,Group 4 (2014-15),202685.0,TOR,23.0,0.572,12.0,8.7,0.5,0.4,1.2,1.4,-0.3
202681_2014-15,1,PG,Kyrie Irving,2014-15,Group 1 (2014-15),202681.0,CLE,23.0,0.468,21.7,3.2,5.2,1.5,0.3,2.5,5.6
101106_2014-15,2,C,Andrew Bogut,2014-15,Group 2 (2014-15),101106.0,GSW,30.0,0.563,6.3,8.1,2.7,0.6,1.7,1.6,8.0
202355_2014-15,2,C,Hassan Whiteside,2014-15,Group 2 (2014-15),202355.0,MIA,26.0,0.628,11.8,10.0,0.1,0.6,2.6,1.2,-1.2
202697_2014-15,7,SG,Iman Shumpert,2014-15,Group 7 (2014-15),202697.0,CLE,25.0,0.41,8.0,3.6,2.2,1.3,0.3,1.5,1.0
203138_2014-15,7,SG,Hollis Thompson,2014-15,Group 7 (2014-15),203138.0,PHI,24.0,0.413,8.8,2.8,1.2,0.8,0.4,0.9,-4.8
203909_2014-15,10,SG,KJ McDaniels,2014-15,Group 10 (2014-15),203909.0,HOU,22.0,0.396,7.9,3.2,1.2,0.7,1.1,1.7,-4.2
101122_2014-15,12,SF,Danny Granger,2014-15,Group 12 (2014-15),101122.0,PHX,32.0,0.401,6.3,2.7,0.6,0.4,0.2,0.8,-3.5
101123_2014-15,7,SG,Gerald Green,2014-15,Group 7 (2014-15),101123.0,PHX,29.0,0.416,11.9,2.5,1.2,0.6,0.2,1.4,0.0
200751_2014-15,6,SG,Randy Foye,2014-15,Group 6 (2014-15),200751.0,DEN,31.0,0.368,8.7,1.7,2.4,0.7,0.2,1.2,-2.1
201978_2014-15,10,SF,Chase Budinger,2014-15,Group 10 (2014-15),201978.0,MIN,27.0,0.433,6.8,3.0,1.0,0.7,0.1,0.7,-3.9
203085_2014-15,6,PG,Austin Rivers,2014-15,Group 6 (2014-15),203085.0,LAC,22.0,0.409,7.0,2.0,2.0,0.6,0.2,0.9,-1.7
203144_2014-15,6,SG,Alexey Shved,2014-15,Group 6 (2014-15),203144.0,NYK,26.0,0.397,10.3,2.4,2.5,0.7,0.1,1.1,-3.1
203894_2014-15,6,PG,Shabazz Napier,2014-15,Group 6 (2014-15),203894.0,MIA,23.0,0.382,5.1,2.2,2.5,0.8,0.1,1.6,-0.6
203900_2014-15,10,SG,Markel Brown,2014-15,Group 10 (2014-15),203900.0,BKN,23.0,0.362,4.6,2.3,0.8,0.7,0.3,0.6,-0.5
101126_2014-15,6,PG,Nate Robinson,2014-15,Group 6 (2014-15),101126.0,DEN,31.0,0.345,5.7,1.2,2.3,0.5,0.1,0.7,-3.0
203087_2014-15,10,SG,Jeremy Lamb,2014-15,Group 10 (2014-15),203087.0,OKC,23.0,0.416,6.3,2.3,0.9,0.4,0.1,0.6,-1.5
203115_2014-15,10,SG,Will Barton,2014-15,Group 10 (2014-15),203115.0,DEN,24.0,0.425,6.8,2.8,1.4,0.8,0.3,1.1,-0.5
203187_2014-15,10,SF,Chris Johnson,2014-15,Group 10 (2014-15),203187.0,UTA,25.0,0.403,5.7,1.9,0.5,0.9,0.2,0.5,-1.1
203898_2014-15,10,PG,Tyler Ennis,2014-15,Group 10 (2014-15),203898.0,MIL,20.0,0.361,3.7,1.1,2.2,0.5,0.2,1.3,-1.8
202689_2014-15,1,PG,Kemba Walker,2014-15,Group 1 (2014-15),202689.0,CHA,25.0,0.385,17.3,3.5,5.1,1.4,0.5,1.6,-3.0
101179_2014-15,5,PG,Ronnie Price,2014-15,Group 5 (2014-15),101179.0,LAL,32.0,0.345,5.1,1.6,3.8,1.6,0.1,1.2,-1.7
203485_2014-15,10,PG,Lorenzo Brown,2014-15,Group 10 (2014-15),203485.0,MIN,24.0,0.426,4.2,2.4,3.1,1.0,0.2,1.0,-3.2
101181_2014-15,3,PG,Jose Calderon,2014-15,Group 3 (2014-15),101181.0,NYK,33.0,0.415,9.1,3.0,4.7,0.7,0.0,1.8,-8.1
203897_2014-15,0,PG,Zach LaVine,2014-15,Group 0 (2014-15),203897.0,MIN,20.0,0.422,10.1,2.8,3.6,0.7,0.1,2.5,-7.0
200757_2014-15,12,SF,Thabo Sefolosha,2014-15,Group 12 (2014-15),200757.0,ATL,31.0,0.418,5.3,4.3,1.4,1.0,0.4,0.7,3.3
201979_2014-15,10,SG,Nick Calathes,2014-15,Group 10 (2014-15),201979.0,MEM,26.0,0.421,4.2,1.8,2.5,1.1,0.1,1.1,1.5
201171_2014-15,12,PF,Carl Landry,2014-15,Group 12 (2014-15),201171.0,SAC,31.0,0.515,7.2,3.8,0.4,0.2,0.2,0.8,-3.1
203103_2014-15,10,SF,Perry Jones III,2014-15,Group 10 (2014-15),203103.0,OKC,23.0,0.397,4.3,1.8,0.4,0.4,0.2,0.6,-3.0
